ParcelNumber,SaleAmount,SaleDate,Bedrooms,YearBuilt,SquareFootageFinishedLiving,Grade
490018000,33500,1972,3,1953.0,1516.0,B -
490019100,2500,1957,2,1958.0,1176.0,C +
490019100,492000,2024,2,1958.0,1176.0,C +
490022000,12750,1980,4,2013.0,1768.0,B
490022000,42500,1956,4,2013.0,1768.0,B
490022000,210000,2011,4,2013.0,1768.0,B
490022000,350000,2015,4,2013.0,1768.0,B
490022000,190000,2007,4,2013.0,1768.0,B
490022000,599000,2018,4,2013.0,1768.0,B
490025000,11200,1955,2,1955.0,1558.0,C++
490026000,257000,2019,3,1955.0,1152.0,C +
490026000,9950,1955,3,1955.0,1152.0,C +
490026100,140000,2002,3,1955.0,1249.0,B
490026100,92500,1998,3,1955.0,1249.0,B
490026100,9750,1955,3,1955.0,1249.0,B
490026200,172300,2014,2,1956.0,1334.0,C +
490026200,9750,1956,2,1956.0,1334.0,C +
490026300,245000,2017,3,1955.0,1031.0,C +
490026300,171300,2012,3,1955.0,1031.0,C +
490026300,10850,1955,3,1955.0,1031.0,C +
490026400,190000,2008,4,1955.0,1370.0,C +
490026400,260900,2018,4,1955.0,1370.0,C +
490026400,14000,1962,4,1955.0,1370.0,C +
490026500,286750,2019,4,1964.0,850.0,C
490027000,206000,2012,4,1955.0,1303.0,B -
490027000,79000,1992,4,1955.0,1303.0,B -
490027000,106000,1998,4,1955.0,1303.0,B -
490027100,382500,2023,3,1955.0,1031.0,C +
490027100,10850,1955,3,1955.0,1031.0,C +
490027101,255000,2016,2,1955.0,1268.0,B -
490027101,12500,1963,2,1955.0,1268.0,B -
490027101,4500,1975,2,1955.0,1268.0,B -
490027110,18500,1972,4,1950.0,1350.0,B -
490027110,55900,1986,4,1950.0,1350.0,B -
490027200,83000,1992,3,1955.0,1000.0,B -
490027200,69300,1988,3,1955.0,1000.0,B -
490027200,225000,2008,3,1955.0,1000.0,B -
490027200,200000,2011,3,1955.0,1000.0,B -
490027300,34900,1977,5,1955.0,960.0,C +
490027400,198000,2008,2,1955.0,1031.0,C +
490027400,218500,2016,2,1955.0,1031.0,C +
490027400,205000,2012,2,1955.0,1031.0,C +
490027400,10850,1956,2,1955.0,1031.0,C +
490027500,10750,1956,2,1955.0,912.0,C +
490027500,150000,2015,2,1955.0,912.0,C +
490027600,269000,2006,3,1955.0,1031.0,B -
490027600,174900,2004,3,1955.0,1031.0,B -
490027600,220000,2013,3,1955.0,1031.0,B -
490027600,11300,1956,3,1955.0,1031.0,B -
490027700,9925,1955,4,1955.0,960.0,C +
490027700,200000,2008,4,1955.0,960.0,C +
490027800,70000,1991,4,1955.0,1191.0,B -
490027800,27000,1975,4,1955.0,1191.0,B -
490027800,125000,1999,4,1955.0,1191.0,B -
490027800,275000,2005,4,1955.0,1191.0,B -
490027800,275000,2005,4,1955.0,1191.0,B -
490027800,189900,2002,4,1955.0,1191.0,B -
490027900,291900,2017,3,1955.0,1031.0,B -
490027900,35500,1978,3,1955.0,1031.0,B -
490033000,122500,1994,3,1993.0,1536.0,B +
490033000,26000,1993,3,1993.0,1536.0,B +
490037000,285000,2005,3,1996.0,1632.0,C++
490037000,124000,1998,3,1996.0,1632.0,C++
490037000,26300,1996,3,1996.0,1632.0,C++
490037000,32000,1996,3,1996.0,1632.0,C++
490038000,211500,2006,3,1950.0,1743.0,B
490038000,233500,2006,3,1950.0,1743.0,B
490038000,55000,1987,3,1950.0,1743.0,B
490038000,198000,2010,3,1950.0,1743.0,B
490038000,158000,2011,3,1950.0,1743.0,B
490040100,3000,1950,4,1961.0,1200.0,C++
490043000,195000,2003,5,1951.0,1963.0,B
490043000,8300,1970,5,1951.0,1963.0,B
490050000,119100,2003,4,1968.0,925.0,B -
490050000,71500,1985,4,1968.0,925.0,B -
490050000,182500,2000,4,1968.0,925.0,B -
490050000,290000,2016,4,1968.0,925.0,B -
490050000,32500,1974,4,1968.0,925.0,B -
490053000,191000,2004,6,1955.0,2158.0,B
490053000,63000,1987,6,1955.0,2158.0,B
490053000,117000,2003,6,1955.0,2158.0,B
490053000,50824,1990,6,1955.0,2158.0,B
490053100,19000,1969,4,1955.0,975.0,C +
490053200,14500,1964,3,1955.0,1031.0,C++
490053200,90300,1999,3,1955.0,1031.0,C++
490053200,129900,2001,3,1955.0,1031.0,C++
490053300,172000,2018,2,1955.0,975.0,C++
490053300,37500,1978,2,1955.0,975.0,C++
490053400,87000,1991,3,1955.0,999.0,C -
490053400,16000,1967,3,1955.0,999.0,C -
490053400,354000,2023,3,1955.0,999.0,C -
490053500,283000,2006,4,1955.0,999.0,C++
490053500,59400,1983,4,1955.0,999.0,C++
490053500,181000,2004,4,1955.0,999.0,C++
490053500,123000,2002,4,1955.0,999.0,C++
490054000,400000,2022,4,1970.0,1700.0,C++
490054000,47000,1982,4,1970.0,1700.0,C++
490054000,83000,1996,4,1970.0,1700.0,C++
490054000,300000,2019,4,1970.0,1700.0,C++
490054100,180000,2004,4,1970.0,1740.0,C++
490054100,37500,1976,4,1970.0,1740.0,C++
490055000,262500,2012,3,1987.0,1440.0,C +
490055000,199000,2004,3,1987.0,1440.0,C +
490055000,299500,2008,3,1987.0,1440.0,C +
490055000,150000,2002,3,1987.0,1440.0,C +
490055000,110000,1999,3,1987.0,1440.0,C +
490055000,15000,1986,3,1987.0,1440.0,C +
490055100,17000,1959,5,1959.0,1221.0,C++
490055100,394000,2019,5,1959.0,1221.0,C++
490055100,220000,2006,5,1959.0,1221.0,C++
490055200,55000,2005,3,2006.0,1316.0,C +
490055200,238000,2008,3,2006.0,1316.0,C +
490055200,55000,2005,3,2006.0,1316.0,C +
490055200,274900,2014,3,2006.0,1316.0,C +
490056000,153450,2017,3,1956.0,1194.0,C +
490056000,185000,2017,3,1956.0,1194.0,C +
490056000,314000,2018,3,1956.0,1194.0,C +
490056000,420000,2023,3,1956.0,1194.0,C +
490056000,68000,1984,3,1956.0,1194.0,C +
490057000,71500,1988,5,1957.0,972.0,C++
490057100,71000,1988,2,1957.0,999.0,C++
490057100,246500,2016,2,1957.0,999.0,C++
490057100,128500,2000,2,1957.0,999.0,C++
490057100,145000,2003,2,1957.0,999.0,C++
490058000,65000,1985,4,1954.0,1206.0,C +
490058000,42500,1978,4,1954.0,1206.0,C +
490059000,52820,1989,3,1953.0,1013.0,C +
490059000,385000,2023,3,1953.0,1013.0,C +
490060000,8500,1954,2,1954.0,930.0,C
490062000,260000,2008,4,1954.0,1569.0,B -
490062000,900,1952,4,1954.0,1569.0,B -
490063000,22750,1972,3,1956.0,999.0,C++
490063100,21500,1962,3,1961.0,1375.0,C++
490063200,144000,2001,3,1956.0,962.0,C +
490063200,82000,1991,3,1956.0,962.0,C +
490063300,12700,1956,3,1956.0,936.0,C +
490063400,141000,2002,4,1956.0,972.0,C +
490063400,68500,1987,4,1956.0,972.0,C +
490063400,27600,1999,4,1956.0,972.0,C +
490063400,45500,1978,4,1956.0,972.0,C +
490063400,242000,2008,4,1956.0,972.0,C +
490063500,256000,2017,2,1956.0,988.0,C +
490063500,168900,2003,2,1956.0,988.0,C +
490063500,14750,1964,2,1956.0,988.0,C +
490063600,16300,1966,3,1956.0,1399.0,C +
490063700,425000,2023,4,1956.0,1370.0,C +
490063700,60000,2000,4,1956.0,1370.0,C +
490063700,15000,1956,4,1956.0,1370.0,C +
490063800,230000,2014,2,1955.0,999.0,C +
490063800,450000,2024,2,1955.0,999.0,C +
490063800,12700,1957,2,1955.0,999.0,C +
490063800,50000,2009,2,1955.0,999.0,C +
490063900,14500,1957,3,1955.0,999.0,C +
490063900,165000,2014,3,1955.0,999.0,C +
490064000,265500,2005,2,1951.0,1275.0,C +
490064000,86500,1993,2,1951.0,1275.0,C +
490069100,129500,1999,3,1956.0,1432.0,B -
490069100,29093,1992,3,1956.0,1432.0,B -
490069A00,132000,2000,4,1954.0,1268.0,B -
490072100,480000,2023,3,1970.0,900.0,C
490072100,475000,2023,3,1970.0,900.0,C
490072100,277400,2021,3,1970.0,900.0,C
490074000,37854,1980,3,1974.0,1353.0,C +
490074000,2800,1971,3,1974.0,1353.0,C +
490075000,5800,1971,4,1984.0,2000.0,C
490076000,5800,1971,5,1984.0,1810.0,C +
490077000,2400,1958,4,1966.0,1040.0,C +
490078000,2400,1958,5,1969.0,1064.0,C
490078000,210000,2018,5,1969.0,1064.0,C
490082000,4000,1972,4,1987.0,1344.0,C
490084000,490000,2023,4,1963.0,1571.0,C
490099000,33330,1990,5,1950.0,1428.0,B +
490099000,375000,2019,5,1950.0,1428.0,B +
490099000,205000,2017,5,1950.0,1428.0,B +
490099000,570000,2022,5,1950.0,1428.0,B +
490100000,33330,1990,3,1953.0,775.0,C
490100000,207000,2017,3,1953.0,775.0,C
490100000,207000,2017,3,1953.0,775.0,C
490100000,390000,2022,3,1953.0,775.0,C
490101000,405000,2019,4,1963.0,1479.0,B -
490101000,33330,1990,4,1963.0,1479.0,B -
490101000,295000,2018,4,1963.0,1479.0,B -
490102000,36250,1973,3,1972.0,1161.0,C +
490102100,50000,1979,5,1970.0,1161.0,C +
490102200,235000,2006,4,1968.0,1750.0,C +
490102200,192998,2011,4,1968.0,1750.0,C +
490102200,79500,1991,4,1968.0,1750.0,C +
490102200,145000,2011,4,1968.0,1750.0,C +
490103000,57200,1983,3,1968.0,1480.0,C +
490103100,95000,1996,3,1968.0,999.0,C +
490103100,295500,2020,3,1968.0,999.0,C +
490103200,417100,2024,3,1968.0,1216.0,C +
490103200,19350,1969,3,1968.0,1216.0,C +
490104000,17000,1963,3,1950.0,1050.0,B -
490104100,61398,2006,6,1990.0,1628.0,C
490104100,195000,1993,6,1990.0,1628.0,C
490104100,138250,2015,6,1990.0,1628.0,C
490104100,138250,2015,6,1990.0,1628.0,C
490104100,250000,2016,6,1990.0,1628.0,C
4901041A0,100000,1996,2,1990.0,1628.0,C
4901041A0,266000,2024,2,1990.0,1628.0,C
490112000,28000,1988,3,2022.0,1260.0,C +
490112000,2013211,2004,3,2022.0,1260.0,C +
490112000,3675000,2002,3,2022.0,1260.0,C +
490112000,349900,2023,3,2022.0,1260.0,C +
490112200,2013211,2004,3,2022.0,1260.0,C +
490112200,349900,2023,3,2022.0,1260.0,C +
490112200,3675000,2002,3,2022.0,1260.0,C +
490112200,28000,1988,3,2022.0,1260.0,C +
490112300,675000,2022,4,1969.0,825.0,C +
490112300,120000,1982,4,1969.0,825.0,C +
490112300,137900,1986,4,1969.0,825.0,C +
490112400,675000,2022,4,1969.0,875.0,C +
490112400,120000,1982,4,1969.0,875.0,C +
490112400,137900,1986,4,1969.0,875.0,C +
490122000,42000,1981,2,1962.0,850.0,C
490122000,125000,2008,2,1962.0,850.0,C
490122000,205000,2009,2,1962.0,850.0,C
490122000,150000,2008,2,1962.0,850.0,C
490122000,310000,2023,2,1962.0,850.0,C
490122000,68000,1993,2,1962.0,850.0,C
490125000,200000,2002,4,2006.0,1784.0,B
490128001,481827,2020,3,2020.0,1924.0,B +
490128001,100000,2017,3,2020.0,1924.0,B +
490129000,292500,2008,3,1966.0,1248.0,B -
490129000,120000,1997,3,1966.0,1248.0,B -
490130002,100000,2017,3,2018.0,1784.0,B +
490130002,418495,2018,3,2018.0,1784.0,B +
490131000,3500,1966,3,1967.0,1056.0,C++
490132000,14500,1964,3,1964.0,1050.0,C++
490132000,238000,2012,3,1964.0,1050.0,C++
490132100,78500,1988,2,1964.0,1050.0,C++
490132100,14500,1964,2,1964.0,1050.0,C++
490134000,75000,1992,4,1951.0,2448.0,C++
490134000,63000,1984,4,1951.0,2448.0,C++
490136000,35000,1989,1,1950.0,704.0,C -
490136000,162000,2007,1,1950.0,704.0,C -
490136000,35000,1990,1,1950.0,704.0,C -
490136000,147500,2006,1,1950.0,704.0,C -
490136000,285000,2024,1,1950.0,704.0,C -
490136000,180000,2017,1,1950.0,704.0,C -
490137000,19500,1978,1,1968.0,716.0,C -
490137000,205000,2021,1,1968.0,716.0,C -
490138000,175000,2003,4,1974.0,2720.0,D +
490138000,106750,1991,4,1974.0,2720.0,D +
490138000,46500,1983,4,1974.0,2720.0,D +
490139000,2200,1971,3,1971.0,972.0,C
490139000,59500,1987,3,1971.0,972.0,C
490139100,407000,2024,3,2004.0,1300.0,C
490139100,227000,2007,3,2004.0,1300.0,C
490139100,2450,1973,3,2004.0,1300.0,C
490139100,200000,2015,3,2004.0,1300.0,C
490139100,185000,2005,3,2004.0,1300.0,C
490141000,190000,2012,4,1954.0,918.0,C++
490141000,207000,2013,4,1954.0,918.0,C++
490142000,270000,2006,3,1986.0,960.0,C++
490142000,404000,2022,3,1986.0,960.0,C++
490142000,106000,1998,3,1986.0,960.0,C++
490142000,89500,1988,3,1986.0,960.0,C++
490142000,83500,1987,3,1986.0,960.0,C++
490142000,245000,2010,3,1986.0,960.0,C++
490144000,270000,2014,2,1953.0,936.0,C++
490144000,220000,2010,2,1953.0,936.0,C++
490145000,184000,2004,2,1952.0,1004.0,B -
490146000,128000,1999,3,1951.0,1529.0,B -
490146000,385000,2020,3,1951.0,1529.0,B -
490146000,100000,1988,3,1951.0,1529.0,B -
490146000,128000,1999,1,1973.0,480.0,C
490146000,385000,2020,1,1973.0,480.0,C
490146000,100000,1988,1,1973.0,480.0,C
490147000,41900,1981,3,1950.0,854.0,C
490148000,24600,1973,5,1950.0,2496.0,C +
490148000,385000,2015,5,1950.0,2496.0,C +
490148000,24600,1973,2,1986.0,1344.0,C
490148000,385000,2015,2,1986.0,1344.0,C
490151000,8000,1972,2,1951.0,960.0,C++
490154000,75250,1987,3,1953.0,1664.0,B -
490154000,95500,1995,3,1953.0,1664.0,B -
490155000,23500,1974,3,1955.0,792.0,B -
490156000,81000,1994,2,1955.0,896.0,C++
490156000,38500,1979,2,1955.0,896.0,C++
490157000,392000,2012,5,1953.0,1926.0,B
490157000,168000,2002,5,1953.0,1926.0,B
490157000,95000,1996,5,1953.0,1926.0,B
490157000,53500,1985,5,1953.0,1926.0,B
490157000,515000,2007,5,1953.0,1926.0,B
490158100,364000,2013,3,1993.0,2268.0,B +
490158100,25000,1992,3,1993.0,2268.0,B +
490158100,130000,1994,3,1993.0,2268.0,B +
490158100,364000,2013,1,2021.0,288.0,B +
490158100,25000,1992,1,2021.0,288.0,B +
490158100,130000,1994,1,2021.0,288.0,B +
490158200,25000,1994,3,1994.0,1512.0,B +
490158200,127000,1995,3,1994.0,1512.0,B +
490160000,214208,2005,3,1953.0,1710.0,B
490160000,89950,1991,3,1953.0,1710.0,B
490160000,24500,1971,3,1953.0,1710.0,B
490161000,725000,2019,3,2000.0,1946.0,A
490161000,29000,1999,3,2000.0,1946.0,A
490161000,2300,1977,3,2000.0,1946.0,A
490162000,16000,1967,3,1960.0,925.0,C +
490163000,85000,1990,4,1960.0,925.0,C +
490163000,94330,1997,4,1960.0,925.0,C +
490164000,39000,1985,3,1960.0,1107.0,C++
490164000,84000,1995,3,1960.0,1107.0,C++
490164000,229900,2013,3,1960.0,1107.0,C++
490164000,420000,2022,3,1960.0,1107.0,C++
490165000,70000,1986,3,1960.0,1107.0,C +
490166000,160000,2019,3,1960.0,1107.0,C +
490166000,16100,1962,3,1960.0,1107.0,C +
490166000,200000,2017,3,1960.0,1107.0,C +
490167000,5600,1972,4,1960.0,1675.0,B -
490167000,18400,1966,4,1960.0,1675.0,B -
490167000,120000,1998,4,1960.0,1675.0,B -
490168000,32000,1973,4,1960.0,1107.0,C +
490168000,220000,2013,4,1960.0,1107.0,C +
490169000,22800,1970,3,1961.0,1107.0,C +
490170000,62000,1983,4,1960.0,1107.0,C +
490170000,97000,1992,4,1960.0,1107.0,C +
490172000,41000,1979,4,1964.0,1508.0,C
490173000,115000,2014,3,1957.0,1064.0,C++
490173000,255000,2015,3,1957.0,1064.0,C++
490173000,139177,2013,3,1957.0,1064.0,C++
490173000,4000,1964,3,1957.0,1064.0,C++
490174000,210000,2020,3,1960.0,1034.0,C++
490174000,348000,2021,3,1960.0,1034.0,C++
490174000,9469,1963,3,1960.0,1034.0,C++
490175000,154600,2008,2,1959.0,772.0,C -
490176000,185000,2017,3,1960.0,900.0,C -
490176000,12000,1960,3,1960.0,900.0,C -
490176000,236000,2018,3,1960.0,900.0,C -
490177000,47000,1987,2,1955.0,819.0,C -
490177000,39000,1984,2,1955.0,819.0,C -
490177000,68000,1998,2,1955.0,819.0,C -
490178000,15882,1969,5,1972.0,1210.0,C
490178000,200000,2015,5,1972.0,1210.0,C
490178000,253000,2018,5,1972.0,1210.0,C
490180000,31500,1977,3,1958.0,896.0,C
490181000,68700,1997,3,1958.0,914.0,C +
490181000,65000,1994,3,1958.0,914.0,C +
490181000,120000,2018,3,1958.0,914.0,C +
490181000,74500,1998,3,1958.0,914.0,C +
490181100,85000,1999,3,1994.0,1152.0,D +
490182000,19500,1971,2,1961.0,925.0,D +
490182000,19500,1971,2,1961.0,576.0,D
490183000,113500,2019,2,1968.0,925.0,D +
490183000,66000,1994,2,1968.0,925.0,D +
490183000,13100,1976,2,1968.0,925.0,D +
490184000,37600,1993,2,1953.0,708.0,D
490184000,91000,2015,2,1953.0,708.0,D
490184000,37600,1993,3,2017.0,1395.0,C +
490184000,91000,2015,3,2017.0,1395.0,C +
490186000,200000,2011,3,1953.0,1045.0,D +
490186000,24900,1976,3,1953.0,1045.0,D +
490186000,315000,2021,3,1953.0,1045.0,D +
490186000,80000,2010,3,1953.0,1045.0,D +
490187100,530500,2023,3,2012.0,1400.0,B +
490187100,237000,2013,3,2012.0,1400.0,B +
490187200,244425,2012,3,2012.0,1400.0,B +
490187300,239500,2013,3,2012.0,1400.0,B +
490187300,302000,2015,3,2012.0,1400.0,B +
490188000,386000,2022,2,1955.0,942.0,C
490188000,139000,2003,2,1955.0,942.0,C
490188000,75000,1997,2,1955.0,942.0,C
490189000,234000,2005,3,1955.0,1248.0,C
490189000,52000,1983,3,1955.0,1248.0,C
490189000,265000,2017,3,1955.0,1248.0,C
490189000,213400,2014,3,1955.0,1248.0,C
490190000,18500,1972,3,1955.0,875.0,C +
490190000,11500,1962,3,1955.0,875.0,C +
490191000,187000,2012,2,1955.0,1132.0,C +
490191000,25000,1975,2,1955.0,1132.0,C +
490191000,90000,2002,2,1955.0,1132.0,C +
490191000,161000,2004,2,1955.0,1132.0,C +
490192000,216000,2014,3,1955.0,1534.0,B
490192000,150000,2002,3,1955.0,1534.0,B
490192000,229900,2005,3,1955.0,1534.0,B
490192000,219000,2010,3,1955.0,1534.0,B
490192000,91500,1999,3,1955.0,1534.0,B
490192000,38500,1978,3,1955.0,1534.0,B
490194000,335000,2019,2,1955.0,984.0,C +
490194000,210000,2004,2,1955.0,984.0,C +
490194000,37500,1978,2,1955.0,984.0,C +
490194000,412500,2022,2,1955.0,984.0,C +
490194000,105000,2000,2,1955.0,984.0,C +
490195000,242500,2017,4,1966.0,1752.0,D +
490195000,165000,2003,4,1966.0,1752.0,D +
490195000,62000,1984,4,1966.0,1752.0,D +
490196000,169500,2013,3,1957.0,1531.0,C +
490196000,236000,2015,3,1957.0,1531.0,C +
490196000,190000,2007,3,1957.0,1531.0,C +
490196000,10600,1974,3,1957.0,1531.0,C +
490200100,182500,2013,3,1982.0,1200.0,C +
490200100,484083,2019,3,1982.0,1200.0,C +
490200100,58000,1983,3,1982.0,1200.0,C +
490200100,165000,2011,3,1982.0,1200.0,C +
490200200,98500,1999,3,1982.0,1200.0,C +
490200200,68500,1988,3,1982.0,1200.0,C +
490200200,89900,1996,3,1982.0,1200.0,C +
490200200,484083,2019,3,1982.0,1200.0,C +
490200200,184900,2004,3,1982.0,1200.0,C +
490200200,160000,2012,3,1982.0,1200.0,C +
490200200,194900,2008,3,1982.0,1200.0,C +
490201000,525000,2024,2,1950.0,1170.0,C +
490201000,220000,2014,2,1950.0,1170.0,C +
490201000,220000,2014,2,1950.0,1170.0,C +
490202100,69500,1993,2,1975.0,1102.0,C -
490202100,50000,1983,2,1975.0,1102.0,C -
490202100,132000,2004,2,1975.0,1102.0,C -
490202100,99500,2001,2,1975.0,1102.0,C -
490202200,58500,1987,2,1975.0,1102.0,C -
490202200,69000,1998,2,1975.0,1102.0,C -
490202200,46000,1981,2,1975.0,1102.0,C -
490202200,224000,2022,2,1975.0,1102.0,C -
490203000,425000,2022,4,1961.0,1720.0,C +
490203000,225000,2005,4,1961.0,1720.0,C +
490203000,88000,1997,4,1961.0,1720.0,C +
490203000,295500,2016,4,1961.0,1720.0,C +
490204000,34000,1976,3,1962.0,1025.0,B -
490205000,99500,1990,3,1962.0,1000.0,C
490205000,25000,1970,3,1962.0,1000.0,C
490206000,213000,2013,3,1962.0,999.0,C
490206000,16700,1966,3,1962.0,999.0,C
490207000,359950,2024,3,1961.0,960.0,C
490207000,13750,1961,3,1961.0,960.0,C
490209000,20500,1967,3,1959.0,1092.0,C +
490210000,35500,1977,3,1959.0,1492.0,C +
490211000,57000,1998,3,1959.0,1092.0,C +
490212000,39000,1976,3,1961.0,1092.0,C +
490213000,267500,2003,3,1963.0,1067.0,C++
490213000,79000,1989,3,1963.0,1067.0,C++
490213000,36000,1976,3,1963.0,1067.0,C++
490213000,109300,2001,3,1963.0,1067.0,C++
490215000,196000,2000,3,1963.0,1251.0,C++
490215000,332500,2020,3,1963.0,1251.0,C++
490215000,102000,1997,3,1963.0,1251.0,C++
490215000,92000,1993,3,1963.0,1251.0,C++
490216000,67000,1995,3,1964.0,1008.0,C +
490216000,31000,1976,3,1964.0,1008.0,C +
490217000,218000,2017,3,1965.0,1008.0,C +
490217000,48800,1979,3,1965.0,1008.0,C +
490218000,2000,1964,3,1964.0,1008.0,C
490219000,123000,1993,3,1964.0,1065.0,C +
490219000,15400,1964,3,1964.0,1065.0,C +
490219000,397000,2024,3,1964.0,1065.0,C +
490219000,274000,2006,3,1964.0,1065.0,C +
490219000,225000,2004,3,1964.0,1065.0,C +
490219000,123000,1993,1,1964.0,446.0,C
490219000,15400,1964,1,1964.0,446.0,C
490219000,397000,2024,1,1964.0,446.0,C
490219000,274000,2006,1,1964.0,446.0,C
490219000,225000,2004,1,1964.0,446.0,C
490220000,64000,1983,3,1961.0,960.0,C +
490221000,21000,1968,3,1961.0,1053.0,C +
490222000,310000,2021,3,1962.0,999.0,C +
490222000,68900,1986,3,1962.0,999.0,C +
490222000,16000,1964,3,1962.0,999.0,C +
490223000,14000,1962,3,1961.0,960.0,C +
490224000,14000,1962,5,1961.0,1454.0,C +
490226000,124000,1981,6,1966.0,1085.0,C
490226000,80000,1988,6,1966.0,1085.0,C
490226000,265000,2018,6,1966.0,1085.0,C
490226100,68000,1984,6,1966.0,1110.0,C
490226100,124000,1981,6,1966.0,1110.0,C
490226100,196500,2005,6,1966.0,1110.0,C
490226100,115000,2000,6,1966.0,1110.0,C
490226100,373800,2023,6,1966.0,1110.0,C
490226100,300000,2014,6,1966.0,1110.0,C
490226100,196500,2005,6,1966.0,1110.0,C
490226200,29500,1974,6,1966.0,1728.0,C
490229000,159900,2002,5,1965.0,1473.0,C +
490229000,39000,1975,5,1965.0,1473.0,C +
490229000,370000,2019,5,1965.0,1473.0,C +
490229100,65000,1986,6,1966.0,1728.0,C
490229100,110000,1980,6,1966.0,1728.0,C
490229101,102767,2000,6,1966.0,1050.0,C
490229101,262500,2006,6,1966.0,1050.0,C
490229101,82500,1995,6,1966.0,1050.0,C
490229110,100000,2015,6,1966.0,1050.0,C
490229110,48000,1980,6,1966.0,1050.0,C
490229110,244000,2015,6,1966.0,1050.0,C
490229120,22900,1976,3,1965.0,1036.0,C
490229130,130000,2000,3,1965.0,1036.0,C
490229130,212000,2011,3,1965.0,1036.0,C
490229130,80500,1996,3,1965.0,1036.0,C
490229140,25000,1971,6,1967.0,1050.0,C
490229140,75000,1995,6,1967.0,1050.0,C
490229150,84000,1996,5,1968.0,1050.0,C
490229150,295000,2019,5,1968.0,1050.0,C
490229200,186000,2017,3,1965.0,1075.0,C -
490229200,45000,2002,3,1965.0,1075.0,C -
490229200,25000,1972,3,1965.0,1075.0,C -
490229300,65000,1986,4,1966.0,1728.0,C
490229300,65000,1986,4,1966.0,1728.0,C
490229300,176740,2015,4,1966.0,1728.0,C
490229300,87000,1998,4,1966.0,1728.0,C
490229400,31500,1976,3,1965.0,1073.0,C
490229500,230353,2013,3,1965.0,1073.0,C
490229500,145000,2013,3,1965.0,1073.0,C
490229600,89000,1999,6,1967.0,1800.0,C
490229600,132500,1984,6,1967.0,1800.0,C
490229700,89000,1999,6,1967.0,1800.0,C
490229700,132500,1984,6,1967.0,1800.0,C
490229800,100000,2006,6,1968.0,2718.0,C++
490229800,37700,1969,6,1968.0,2718.0,C++
490229900,121500,2010,5,1966.0,1050.0,C
490229900,85000,1994,5,1966.0,1050.0,C
490229900,132829,2010,5,1966.0,1050.0,C
500002000,35500,1978,3,1952.0,1312.0,C
500002000,8154,1991,3,1952.0,1312.0,C
500003000,8533,1991,2,1952.0,1304.0,C
500003000,69900,1995,2,1952.0,1304.0,C
500004000,206000,2014,2,1960.0,1238.0,C
500004000,85000,1993,2,1960.0,1238.0,C
500004000,13500,1960,2,1960.0,1238.0,C
500004000,110081,2001,2,1960.0,1238.0,C
500005100,33000,1985,6,1986.0,2432.0,C +
500005100,87500,1987,6,1986.0,2432.0,C +
500005100,300000,2004,6,1986.0,2432.0,C +
500005200,300000,2004,6,1986.0,2432.0,C +
500005200,87500,1987,6,1986.0,2432.0,C +
500005200,33000,1985,6,1986.0,2432.0,C +
500005300,137000,2001,4,1986.0,1976.0,C
500005300,14000,1986,4,1986.0,1976.0,C
500020000,8000,1955,3,1953.0,998.0,C -
500021000,343500,2021,3,1953.0,1125.0,C +
500021000,195600,2010,3,1953.0,1125.0,C +
500021000,165000,2019,3,1953.0,1125.0,C +
500021000,160044,2008,3,1953.0,1125.0,C +
500021000,49000,1986,3,1953.0,1125.0,C +
500021000,295500,2020,3,1953.0,1125.0,C +
500021000,295500,2020,3,1953.0,1125.0,C +
500022000,64500,1989,3,1953.0,998.0,C
500022000,123750,2002,3,1953.0,998.0,C
500022000,140000,2015,3,1953.0,998.0,C
500024000,126750,2002,3,1956.0,1318.0,C +
500024000,219900,2006,3,1956.0,1318.0,C +
500024000,326500,2018,3,1956.0,1318.0,C +
500024000,76500,1996,3,1956.0,1318.0,C +
500024000,15800,1965,3,1956.0,1318.0,C +
500025000,49500,1988,3,1953.0,1048.0,C
500025000,65000,1997,3,1953.0,1048.0,C
500025000,128000,2003,3,1953.0,1048.0,C
500025000,159000,2004,3,1953.0,1048.0,C
500026000,200000,2009,3,1953.0,998.0,C +
500026000,341000,2021,3,1953.0,998.0,C +
500026000,202500,2006,3,1953.0,998.0,C +
500026000,273000,2017,3,1953.0,998.0,C +
500026000,70000,1994,3,1953.0,998.0,C +
500027000,29000,1976,2,1953.0,1066.0,C +
500028000,53000,1982,3,1954.0,1203.0,C
500031000,28500,1973,3,1959.0,1000.0,C +
500031000,354000,2020,3,1959.0,1000.0,C +
500031100,153000,2001,4,1959.0,1134.0,C +
500031100,100900,1995,4,1959.0,1134.0,C +
500031100,379000,2021,4,1959.0,1134.0,C +
500031200,86900,1992,4,1959.0,1250.0,C
500031200,92500,1997,4,1959.0,1250.0,C
500031300,327000,2020,5,1964.0,900.0,C
500031300,85500,1998,5,1964.0,900.0,C
500031400,389000,2021,4,1960.0,1014.0,C +
500031400,97250,1998,4,1960.0,1014.0,C +
500031400,28500,1976,4,1960.0,1014.0,C +
500031500,21000,1971,3,1960.0,1014.0,C
500031600,55000,1985,3,1962.0,976.0,C
500031600,259900,2005,3,1962.0,976.0,C
500032000,60000,1986,4,1959.0,988.0,C
500032000,74750,1992,4,1959.0,988.0,C
500032100,14800,1975,2,1958.0,1000.0,C +
500032200,34500,1976,3,1957.0,1288.0,C +
